author,body,likes,dislikes,replies,video_likes,video_dislikes,video_shares,video_views,youtube_predicted_emotion
@salviskrilovs,guys! is it me or jules koundé playing was little bit odd?,0,0,0,309300,0,0,20463015,confusion
@stt.9433,varane actually threw the match in the prolongation. unbelievable.,0,0,0,309300,0,0,20463015,surprise
@mist89100,i'm happy that a european team won :),0,0,0,309300,0,0,20463015,joy
@osutrigger8473,"honestly i wanted a great match with many goals and penalties, regardless of the winning team rather than 1 sided match like in 2018 final and they delivered! gratz argentina, well played france also gratz too all teams who managed to play in the 2018. see you guys in 4 years!",0,0,0,309300,0,0,20463015,admiration
@carlostabile2132,bellissima finale. complimenti ad entrambe le finaliste e congratulazioni ed auguri a l' argentina 🇦🇷🌟🌟🌟🌟,0,0,0,309300,0,0,20463015,neutral
@dantebot2316,thanks to you for successfully rigged the world cup for argentina 🖤,0,0,0,309300,0,0,20463015,admiration
@santiagopfingst6650,"me cago en messi y su país, francia mereció ganar",1,0,0,309300,0,0,20463015,neutral
@alexjmpb,"1:29, that save won the world cup, kolo muani made the best strike he could've done it was straight to the net, but that stop was stellar, one of the best for sure.",0,0,0,309300,0,0,20463015,admiration
@legendaryme253,"i'd probably forget my name, but i'll never forget this match.",0,0,0,309300,0,0,20463015,realization
@lahenghesham5218,the graetist final 👏,0,0,0,309300,0,0,20463015,sadness
@Jupex,need extended highlights!,0,0,0,309300,0,0,20463015,approval
@ahmedail9603,‏شكرا قطر وشكرا ميسي على هذا الكأس العالم الممتع شكرا للعرب وشكرا يا تميم المجد ربي يدوم قطر وشعب قطر تحياتي من العراق المحب للعرب❤,0,0,0,309300,0,0,20463015,neutral
@linspecteur7977,un match de légende et un match de légendes (messi & mbappé). la plus belle finale de coupe du monde dont on se rappellera très très longtemps !,32,0,0,309300,0,0,20463015,neutral
@santiagopfingst6650,"mbappe is better than messi, forget the score, 23 years and 2 finales 1 cupo wining",2,0,0,309300,0,0,20463015,neutral
@youngstars888,everybody congratulated messi and argentina except mexico they salty like bae,0,0,0,309300,0,0,20463015,neutral
@Mr_Pessela,"it's done, leo messi is the goat.💙🤍",1,0,0,309300,0,0,20463015,neutral
@guarddragon00,"pure luck saved argentina in 120+ minute when kolo muani had 99% chance in front of emiliano martinez. some real higher force gave messi and argentina this wc finals, it was really magical. maybe thats cause after all, messi really deserved a win in his last wc game ever.",0,0,0,309300,0,0,20463015,excitement
@nikolamilenkovic9586,messi most liked post in history of instagram 🇦🇷🇦🇷🇦🇷🙌,0,0,0,309300,0,0,20463015,love
@alixankazimzade124,🇦🇿🇦🇷👍nə vaxtsa bizdə iştirak edərik.,1,0,0,309300,0,0,20463015,neutral
@ankara_messi.,"mbappe is going through his prime, classic performance by him. and our man messi, at the age of 35 and still got golden ball, this shows greatness. and its funny some people are comparing prime mbappe with messi at 35. messi at 35 going toe to toe with mbappe this is goatness. messi and ronaldo prime are untouchable, and their longevity makes them special. 🎉🎉",0,0,0,309300,0,0,20463015,amusement
@DoomMarine1432,"i was rooting for argentina and messi since the beginning of this world cup ,but let’s be honest mbappe what a massive warrior he is …nothing but mad respect for him 💯💯👌👌🔥🔥",0,0,0,309300,0,0,20463015,annoyance
@chlopakzpolski,"so poland is true 3 place winner, we lost only to both finalists :) argentina 0:2, france 1:3, btw france looked better before match, they looked so relaxed , specially mbape, argentinians were tight, they were jewing gum to relax, but french team had been sleeping during 1 half and lost afterall.",0,0,0,309300,0,0,20463015,approval
@artuurs1,2 minutes highlights of greatest finals ever? what u smokin there lazy boyz,0,0,0,309300,0,0,20463015,admiration
@pepefuentesf1,best final in history.,0,0,0,309300,0,0,20463015,admiration
@bivegeteshemarodriguekevin5229,we are not talking about e. martinez enough. that man's contribution to the argentina national team is unheard of.,0,0,0,309300,0,0,20463015,disapproval
@samuelezequiel8342,vamos argentina 🇦🇷🇦🇷🇦🇷🇦🇷,0,0,0,309300,0,0,20463015,neutral
@slatt8719,เมสซี่คือนักฟุตบอลที่เก่งที่สุดของโลก,0,0,0,309300,0,0,20463015,curiosity
@lupearaujo5886,most rigged final ever!,0,0,0,309300,0,0,20463015,admiration
@Haywired1,glad that the european team won.,0,0,0,309300,0,0,20463015,joy
@tumztrance,"lucky to witness this final, best ever",0,0,0,309300,0,0,20463015,joy
@reubensingh1430,this match will be remembered for years and years. 🔥🔥,6,0,0,309300,0,0,20463015,admiration
@Ardakapalasan,"the second argentina goal is simply one of the most stunning, beautiful and perfect pieces of team play ever executed on a football pitch. it should be taught in every football school. simply sublime.",95,0,9,309300,0,0,20463015,admiration
@berk9949,mbappe u got revenge it was wrong to mess with ronaldo messi is the least goat but ronaldo the first one,0,0,0,309300,0,0,20463015,neutral
@sayanbiswas332,1:31 martinez won the world cup there. thank you emi.❤😭,0,0,0,309300,0,0,20463015,gratitude
@md.jannatulalam5465,vamos,0,0,0,309300,0,0,20463015,neutral
@krgkrmb,"i watched the 86 final, but this was was epic!",0,0,0,309300,0,0,20463015,surprise
@cyruschan947,messi is a legend. period.,0,0,0,309300,0,0,20463015,admiration
@zerroubetchimmohamedyaser2701,waoooooooo 🔥🥇🏆✅🇦🇷🇦🇷🇦🇷 messi 10 🔥🔥🔥🔥🔥,0,0,0,309300,0,0,20463015,excitement
@martymctirri3227,❤argentina❤,0,0,0,309300,0,0,20463015,neutral
@priyankak5912,france were the real comeback winners,0,0,0,309300,0,0,20463015,excitement
@MrMagoor,2 minutes only ? best final ever and u release this ?,0,0,0,309300,0,0,20463015,curiosity
@SwordofDivision,best of the best!,0,0,0,309300,0,0,20463015,admiration
@LouisR4MS8,ok,1,0,0,309300,0,0,20463015,approval
@qasmoc,mbappe is 23 year old,2,0,1,309300,0,0,20463015,neutral
@exodeny5584,cómo resumir 120 minutos en 120 segundos:,1,0,0,309300,0,0,20463015,neutral
@maldini3184,my team is italy but for the past 3 world cups i've been wanting messi to win this prestigious trophy. congrats to the world champions argentina🏆,9,0,1,309300,0,0,20463015,desire
@RSTOOR,greatest ever world cup finals are 1974 1986 and 2022.,0,0,0,309300,0,0,20463015,admiration
@theeupingtonkat,"december 18 2022, i witnessed history.",1,0,0,309300,0,0,20463015,neutral
@user-pj8fl4pd2t,greetings from greece guys! well deserved the world title ! messi at this age did unbelievable things he is the best footballer we have ever seen for sure!,1,0,0,309300,0,0,20463015,admiration
@tomthai7674,who can sit next to didier deschamps ?,1,0,0,309300,0,0,20463015,curiosity
@baczx9r,"livaković 7.33 vs martinez 6.74 7 matches played 7 25 defense 7 14 defense of kicks in 16 meters 3 78,1% defense success 46,7 % 2 matches without a goal 3 4 saved penalties 3 52,8 % accurate long balls 17,5 % ""very fair fifa"" in the selection of the best goalkeeper",0,0,0,309300,0,0,20463015,neutral
@crackheadspeeddevil7247,vamos messi#10 vamos team argentina.,0,0,0,309300,0,0,20463015,neutral
@AnkaraMessi308,idk how many sleepless penaldo and his fans are going to get but i'm super happy that they choke at their own game. they troll messi bad at international and missing penalty and this world cup is merely returning the favour to all those braindead penaldo fans. one magic number 26 more goals messi will overtake ronaldo total career goals and now penaldo is jobless so penaldo fans got more to come :),0,0,0,309300,0,0,20463015,joy
@TL....,must be depressing to score a hat trick and be on the losing team,2,0,1,309300,0,0,20463015,disappointment
@mevlutates,feels like a dream,1,0,0,309300,0,0,20463015,neutral
@aidanprentice1807,this is probably the best final i have watched in my life! from 2-0 up to mbappe scoring 2 in 2 minutes. then messi scoring the winner but mbappe getting his hattrick and then argentina winning it on penaltys! wow!,1,0,1,309300,0,0,20463015,admiration
@takashi933,the pinnacle of football,1,0,0,309300,0,0,20463015,admiration
@victor.eafream,before 100 milion views?,0,0,0,309300,0,0,20463015,curiosity
@AndriusRi,this is the worst highlights ever for a game like this!,1,0,0,309300,0,0,20463015,disgust
@zephyrus25,i have been through all of the emotions in this match... what a great final !,9,0,0,309300,0,0,20463015,admiration
@joshgalbiati299,how you going to make it only 2 minutes of highlights. disrespectful to the game 😤,1,0,0,309300,0,0,20463015,curiosity
@radiant_man,this final was sooooo intense. soo many plot twists. kept u at the corner of ur seat the whole time. this was one of the best finals if not 100% *the best!*,2,0,0,309300,0,0,20463015,admiration
@yashdabholkar608,greatest football game ever!,0,0,0,309300,0,0,20463015,admiration
@Chelseaplug,mbappe stole the show in this final and i want to believe that he will be in the running for the ballon d'or. mbappe is a beast in the making. all hail the greatness of kylian mbappe,1,0,0,309300,0,0,20463015,admiration
@charisteasbocil,selamat buat argentina,0,0,0,309300,0,0,20463015,neutral
@usernamee6126,"cristiano ronaldo is better than you,goat",1,0,0,309300,0,0,20463015,neutral
@jeancarloslazcanocayupe8738,best final ever ajjajajajajaja,0,0,0,309300,0,0,20463015,admiration
@hispasiamapping,best final ever,0,0,0,309300,0,0,20463015,admiration
@dilir2572,lionel messi finally full filling his destiny. what a career he has written. goat,0,0,0,309300,0,0,20463015,neutral
@misirainfohd7044,merci beaucoup,0,0,0,309300,0,0,20463015,neutral
@cool7boy803,wow cool but how?,0,0,0,309300,0,0,20463015,curiosity
@ecostats51,"am 20-24 years old. for my experience, even though it is very little, that world cup final tonight for sure deserved to be the best final of all the time since my mother give birth to me. i thought there were battle between messi vs mbappe, since when messi scored, mbappe responded by scoring too at the end the young boy became the hero over the best player of all the time (genius himself, guess who's that ......😃😃). mbappe was nearly to make messi to not win the world cup trophy,for sure. 🇹🇿🇹🇿",0,0,0,309300,0,0,20463015,admiration
@vlaaad29,massive respect to mbappè <33,10,0,0,309300,0,0,20463015,admiration
@stephenwa7417,mbappe a future goat,0,0,0,309300,0,0,20463015,neutral
@nrealms9519,thank you argentina and france for the greatest football match in history,0,0,1,309300,0,0,20463015,admiration
@jaajoo1660,messi goat,0,0,0,309300,0,0,20463015,neutral
@salehdark55,"bro nobody cares about summaries, we want the full match",0,0,0,309300,0,0,20463015,approval
@squbany4565,argentina - africa haha,1,0,0,309300,0,0,20463015,amusement
@shahriarsamin8307,i was watching this match in the hospital after 10 time heart attacks.,1,0,0,309300,0,0,20463015,neutral
@harun0805,nice theatre coming to an end 👏🏼 well rigged and staged 👌🏽,0,0,0,309300,0,0,20463015,admiration
@ichimarugin7657,"i'd like the next few times fifa to stop with its 2 miniutes summaries, it's not possible for a 6 and 7 goals 😑",0,0,0,309300,0,0,20463015,love
@abrarjahinohon2805,🌠🌠🌠,0,0,0,309300,0,0,20463015,neutral
@Arahan96,after a heartbreaking 2014 final for argentina they came back and won it! now messi has every major title in his career. what a final,2,0,0,309300,0,0,20463015,fear
@muhammadsahri6763,this is the best finale,0,0,0,309300,0,0,20463015,admiration
@pascalchbunna8776,mbappe is a genius✊ welcome to greatness boy 🤝,0,0,0,309300,0,0,20463015,admiration
@alexnascimento1685,it's time referies remember yellow carf exist and black pass are not allowed. messi couldn't get one fair they had to gift him one,0,0,0,309300,0,0,20463015,neutral
@footballfever3444,best match ever 🔥 what a thriller,0,0,0,309300,0,0,20463015,admiration
@cedricb7904,mach doch noch kürzer...,1,0,0,309300,0,0,20463015,neutral
@kevinsayce2248,"honestly, up to france got the first pen, it was just an ordinary match. the first penalty changed argentina from confidently playing out the match to being nervous and mbappes goal to equalise was phenomenal",0,0,0,309300,0,0,20463015,neutral
